Name,ParentFolder,LastFolder,PathDepth,Type,FullName,Value,AppliedTo
$f_Bendora_97_capacity,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_97_capacity,max(0|$f_Bendora_remaining_cap-$f_Corin_97_demand),NA
$f_Bendora_above_9169,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_above_9169,/* Volume in Bendora above 9169 has the highest prioirty of use but is limited by Bendora outlet capacity and the ACT demand */min($ACT_Demand.f_Demand_tot|min($f_Bendora_cap|max(0|$ICON_storages.Bendora.mv_Bendora_csv-$ICON_storages.Bendora.f_Bendora_env_release-9169))),NA
$f_Bendora_balance_cap,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_balance_cap,max(0|$f_Bendora_cap-$f_Bendora_above_9169-$f_Murrumbidgee_cotter_demand-$f_Cotter_demand),NA
$f_Bendora_cap,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_cap,250.5 /* Converted to ML/day by dividing 7015 by 28 days in February */,NA
$f_Googong_extra_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Googong_extra_demand,/* If total storage <= 97% take from Cotter and Googong after Cotter and Murrumbidgee have been considered else not    If there was not enough after balancing storages then take water to ensure storages are in balance    Take subject to remaining Googong remaining capacity| Googong active volume and the proportion that Googong contrinbutes to the remaining ACT demand */// needs reprioritisationif( $ICON_supply.Storage_Assess.f_storage_prop<=0.97| min($f_Googong_extra_cap|        min(max(0|$ICON_storages.Googong.f_Googong_asv-$f_Googong_balance_demand)|        $f_Balance_shortfall*$ICON_storages.Googong.mv_Googong_fsv/$f_Corin_Googong_FSV))|0),NA
$f_Googong_remaining_cap,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Googong_remaining_cap,max(0|$f_Googong_extra_cap-$f_Googong_extra_demand),NA
$f_Googong_total_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Googong_total_demand,$f_Googong_balance_demand+$f_Googong_extra_demand+$f_Googong_final_demand,UMB_ACT_ICON_Googong_Supply - Time Series Demand #0 - Volume Ordered
$f_Murrumbidgee_cotter_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Murrumbidgee_cotter_demand,/* If the total storage is below 50% then try and take it from the Murrumbidgee River near Cotter else don;t take it from the Murrumbidgee     The Murrumbidgee take is limited to the remaing ACT demand| Stromolo inlet capacity and the flow in the Murrumbidgee River */if($ICON_supply.Storage_Assess.f_storage_prop<0.5|min($f_Bendora_shortfall|min($f_Stromlo_cap|$ICON_supply.Murrumbidgee.mv_Murrumbidgee_below_Cotter))|0),UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply - Time Series Demand #0 - Volume Ordered
$f_Murrumbidgee_shortfall,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Murrumbidgee_shortfall,/* Shortfall in act demand after Bendora above 9169 and MUrrumbidgee access is taken into account */max(0|$f_Bendora_shortfall-$f_Murrumbidgee_cotter_demand),NA
$f_Stromlo_cap,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Stromlo_cap,//98 /* Converted to ML/day by dividing 2745 by 28 days in February */98 ,NA
$f_Total_balance,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Total_balance,$f_Corin_balance+$f_Googong_balance,NA
$f_Total_balance_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Total_balance_demand,/* Sum of Corin and Googong balance demands */$f_Corin_balance_demand+$f_Googong_balance_demand,NA
$f_Total_extra,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Total_extra,/* Sum of Googong and Coring Extra demands */$f_Googong_extra_demand+$f_Corin_extra_demand,NA
$f_Googong_final_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Googong_final_demand,min($f_Final_shortfall|min(max(0|$ICON_storages.Googong.f_Googong_asv-$f_Googong_balance_demand-$f_Googong_extra_demand)|$f_Googong_remaining_cap)),NA
$f_Bendora_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_demand,$f_Bendora_above_9169+$f_Bendora_97_demand,NA
$f_Bendora_extra_cap,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_extra_cap,max(0|$f_Bendora_balance_cap-$f_Corin_balance_demand),NA
$f_Bendora_remaining_cap,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_remaining_cap,max(0|$f_Bendora_extra_cap-$f_Corin_extra_demand),NA
$f_Bendora_shortfall,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_shortfall,/* The part of the ACT demand that is not met by water in Bendoara above 9169 */max(0|$ACT_Demand.f_Demand_tot-$f_Bendora_above_9169),NA
$f_Bendora_total_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_total_demand,$f_Bendora_demand+$f_Corin_total_demand,UMB_ACT_ICON_Bendora_Supply - Time Series Demand #0 - Volume Ordered
$f_Bendora_97_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Bendora_97_demand,/* When above 97% the demand is directed to Bendora and Corin with any shortfall directed to Googong     Water is taken from Corin first and when this reaches empty the remainder is taken from Bendora */    min($f_97_shortfall|min(max(0|$ICON_storages.Bendora.f_Bendora_asv-$ICON_storages.Bendora.f_Bendora_env_release-$f_Bendora_above_9169)|$f_Bendora_97_capacity)),NA
$f_97_shortfall,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_97_shortfall,/* Remaining shortfall after Corin has met the demand */max(0|$f_Extra_shortfall-$f_Corin_97_demand),NA
$f_Balance_shortfall,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Balance_shortfall,/* Shortfall in ACT demand after Bendora above 9169| Murrumbidgee| Cotter and Googong and Corin balancing demands */max(0|$f_Cotter_shortfall-$f_Total_balance_demand),NA
$f_1Total_Distributed_Demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_1Total_Distributed_Demand,$f_Bendora_total_demand + $f_Cotter_demand + $f_Googong_total_demand + $f_Murrumbidgee_cotter_demand,NA
$f_Cotter_prop,$ICON_supply,$ICON_supply.Storage_Assess,3,Function,$ICON_supply.Storage_Assess.f_Cotter_prop,$ICON_storages.Cotter.mv_Cotter_csv/$ICON_storages.Cotter.mv_Cotter_fsv,NA
$f_Cotter_Stromlo,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Cotter_Stromlo,$f_Murrumbidgee_cotter_demand + $f_Cotter_demand,NA
$f_Corin_prop,$ICON_supply,$ICON_supply.Storage_Assess,3,Function,$ICON_supply.Storage_Assess.f_Corin_prop,$ICON_storages.Corin.mv_Corin_csv/$ICON_storages.Corin.mv_Corin_fsv,NA
$f_Googong_prop,$ICON_supply,$ICON_supply.Storage_Assess,3,Function,$ICON_supply.Storage_Assess.f_Googong_prop,$ICON_storages.Googong.mv_Googong_csv/$ICON_storages.Googong.mv_Googong_fsv,NA
$f_Cotter_overall_prop_flag,$ICON_supply,$ICON_supply.Storage_Assess,3,Function,$ICON_supply.Storage_Assess.f_Cotter_overall_prop_flag,if($f_Cotter_prop>$f_Storage_prop|1|0),NA
$f_Cotter_regular_demand,$ICON_supply,$ICON_supply.Supply_Priority_2024,3,Function,$ICON_supply.Supply_Priority_2024.f_Cotter_regular_demand,if($ICON_supply.Storage_Assess.f_Storage_prop <= 0.97 AND $ICON_supply.Storage_Assess.f_Cotter_overall_prop_flag = 1| min($f_Cotter_cap| $ACT_Demand.f_Demand_tot - $f_Bendora_above_9169 - $f_Murrumbidgee_cotter_demand) |0),NA
$f_Googong_Murrumbidgee_demand_updated,$ICON_supply,$ICON_supply.Murrumbidgee,3,Function,$ICON_supply.Murrumbidgee.f_Googong_Murrumbidgee_demand_updated,// Transfers from Murrumbidgee River to Googong Reservoir commence when Googong storage is below 80%. //// Transfer continues until Googong storage reaches 80% full. //// Transfer is subject to flow in Murrumbidgee River at Angle Crossing. Capacity is 100 ML/day (3000 ML/month). //// Transfer is scaled by Success probability - a factor to limit the take based on typical WQ for the given flow rate in the river while pumping//min($mv_Murrumbidgee_us_angle|if($ICON_Supply.Storage_Assess.f_Googong_prop<0.80|min($f_M_G_extraction_limit*$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Success_probability|100*$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Success_probability)|0)),UMB_ACT_ICON_Googong_Transfer_Supply - Time Series Demand #0 - Volume Ordered
$f_M2G_Turbidity_flow_class,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_M2G_Turbidity_flow_class,if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_Emergency*1|1|if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_Low*1|2|if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_Medium*1|3|if($ICON_supply.Murrumbidgee.mv_Murrumbidgee_us_angle<$pv_High*1|4|4)))),NA
$f_Fail_probability,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Fail_probability,lookup($bv_Turbidity_trigger| $f_M2G_Turbidity_flow_class| $f_Season),NA
$f_Season,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Season,$pv_season*1,NA
$f_Success_probability,$ICON_supply,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules,4,Function,$ICON_supply.Murrumbidgee.ICON_M2G_pump_rules.f_Success_probability,1-$f_Fail_probability,NA
$f_Water_restriction_scaling_factor_baseflows,$ACT_Demand,$ACT_Demand.Water_Restriction_Triggers,3,Function,$ACT_Demand.Water_Restriction_Triggers.f_Water_restriction_scaling_factor_baseflows,if($f_restriction_classification>0|1-0.4*($f_target_per_capita_use/$f_Annual_per_capita_demand)|1)// only 0.4 of the anticipated reduction is observed in the baseflows return under recent water restrictions //// until the model is updated to link returns with actual use //,NA
$f_Inflows,$Water_Balance,$Water_Balance,2,Function,$Water_Balance.f_Inflows, $Water_Balance.Inflows.mv_UMB_HW_Inflow_Molongolo_at_Yandyguinula_Ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Molongolo_at_Molongolo_Pl_bridge+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Dairy_Station_Ck_NSW+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Dairy_Station_Ck_ACT+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_US_410705_NSW+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_US_410705_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410705_to_410729_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410781_to_Googong_Dam+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410748_to_410760+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410760_to_410770+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Woolshed_Creek+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Fyshwick_and_Pialligo+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Reedy_Creek+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410705_to_410729_NSW+  $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Queanbeyan_West+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Fyshwick_and_Narrabundah+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Central_Canberra+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410772_to_410775+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Sullivans_Ck_At_Southwell_410772+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410775_to_LBG+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Western_LBG_Inflows+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410745_to_Molongolo+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Yarralumla_Ck_at_Curtin_410745+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Central_Molongolo_ACT_410790+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Central_Molongolo_NSW_410790+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Jberra_Headwaters_NSW_410790+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Burra_Ck_at_Burra_rd_410774+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410734_to_410781+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Queanbeyan_at_Tinderry_410734+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Yass_R_At_Macks_Reef_rd_410851+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410851_410090+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410090_to_Nowlands_ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Williams_Ck_at_White_Hill_410160+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Nowlands_ck_to_Kittys_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Kittys_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410026_to_410176+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Kittys_ck_to_Yass_Dam+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Giralang_wetlands_to_Lake_Ginninderra+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Ginninderra_Ck_410752_to_Giralang_wetlands+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Ginninderra_Ck_US_Barton_Hwy_410751+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Lake_Ginninderra_Ck_to_410750+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Goromon_Ponds_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Goromon_Ponds_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Goromon_Ponds_to_Mbdge_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Goromon_Ponds_to_Mbdge_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Ginnninderra_Ck_to_Halls_Xing+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Halls_Xing_to_Gooda_Creek+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gooda_Ck_to_Taemas_Bridge+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Taemas_Bridge_to_Upper_Burrinjuck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410176_to_Central_Burrinjuck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Burrinjuck_Dam+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Mountain_Ck_at_Mountain_Ck_410107+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Micalong_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Dinnertime_ck_to_410024+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410027_to_Wee_Jasper_Ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410088_to_Dinnertime_ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Goodradigbee_R_at_weir_410579+ $Water_Balance.Inflows.mv_UMB_Ung_inflow_Goodradigbee_R_410579_to_410088+  $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Tantangara_to_Yaouk_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Yaouk_ck_to_Yaouk+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Yaouk_ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Goorudee_Rivulett_at_Bolaro_410514+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Alum_Ck_at_Jones_Plains_rd_41000271+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Yaouk_410514_to_Murrumbidgee+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Goorudee_Rivulett_to_Alum_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Alum_Ck_to_Bridle_Ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bridle_Ck_to_410033+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410063_to_Numeralla_R+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Cooma_Ck_At_Cooma_no2_410081+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_41001701_to_Murrumbidgee_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Mittagang_Xing_410033_to_Numeralla_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Numeralla_R_to_Billilingra_410050+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Murrumbucca_Ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_41000270_to_Mbdge_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Strikealight_ck_to_41000270+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410076_to_Bredbo_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bredbo_R_410077_to_Strikealight_Ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410062_to_41001701+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Numeralla_R_at_Numeralla_School_410062+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Big_Badja_R_at_Numeralla_410067+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Strika_aLight_Ck_410076+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Bredbo_R_at_Laguna_410077+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Queanbeyan_at_Tinderry_410734_upper+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Rock_Flat_ck_near_Bunyan_410063+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bredbo_R_to_Michelago+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Micaligo_Ck_at_Michelago_410141+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Michelago_to_Angle_Xing_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Michelago_to_Angle_Xing_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Angle_Xing_to_Lobbs_Hole_ACT+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Orroral_R_at_Xing_410736+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_R_Orroral_to_410711+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Booroomba_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_Naas_to_410731+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_R_410731_to_Murrumbidgee+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Spring_Station_Creek+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Lobbs_to_Gudgenby+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_to_TG_Ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_US_Lake_Tuggeranong_NSW+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_US_Lake_Tuggeranong_ACT+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Tg_Ck_DS_Dam_US_Sewer_Xing_410779+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_T_Ck_to_Cotter_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Naas_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Naas_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Grassy_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Middle_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bogong_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bogong_ck_to_Dry_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Rendezvou_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_R_Dry_ck_to_Orroral+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Dry_ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Gibralta_Ck_to_Tidbinbilla_Ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Tidbinbilla_Ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Tidbinbilla_Ck_to_410713+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410713_to_Cotter_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_Dam_to_Murrumbidgee+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_R_to_410738+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Gibralta_Ck+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Paddys_R_to_Gibralta_Ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410738_to_Uriarra_Xing+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Swamp_ck_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Swamp_ck_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_ck_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_410756_to_410741+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_ACT+  $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Tinkers_ck+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Scrivner_Dam_to_410756+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_ACT+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_NSW+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Condor_at_Threeways_NSW_410733+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Condor_at_Threeways_ACS_N_410733+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Condor_at_Threeways_ACS_S_410733+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_Dam_S+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_Dam_N+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bendora_to_Vanitys_Xing_410725+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Corin_Dam_to_Stockyard_Ck_340000+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Stockyard_ck_above_Bendora_340001+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bendora_Dam+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Corin_Dam_Residual+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Cotter_R_at_Gingera_410730_S+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Licking_hole_Ck_410776+ $Water_Balance.Inflows.mv_UMB_HW_Inflow_Cotter_R_at_Gingera_410730_N+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_ck_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Angle_Xing_to_Lobbs_Hole_NSW+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_ck_to_Gudgenby_R+ $Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_ck + $Water_Balance.Inflows.mv_Tantangara_DS_Gauge_Reset,NA
$f_Storage_Rainfall_Total,$Water_Balance,$Water_Balance.Storages,3,Function,$Water_Balance.Storages.f_Storage_Rainfall_Total,$Water_Balance.Storages.Rainfall.mv_Storage_Bendora_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Burrinjuck_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Corin_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Cotter_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Googong_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Lake_Burley_Griffin_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Lake_Ginninderra_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Lake_Tuggeranong_Rain +$Water_Balance.Storages.Rainfall.mv_Storage_Yass_Dam_Rain,NA
